# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RP11-432A8.2	ENSG00000230497	ENST00000414101	processed_pseudogene	0	0	0	91	0	0	0	0	0	0	0	47	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	39
RP11-432B6.1	ENSG00000243687	ENST00000489757	processed_pseudogene	0	0	0	32	0	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15
RP11-432B6.3	ENSG00000248710	ENST00000483754	nonsense_mediated_decay	0	4	5	927	3	0	1	0	0	0	0	18	0	0	862	5	0	0	0	0	0	0	1	0	0	0	0	0	4	43
RP11-433A10.2	ENSG00000242618	ENST00000491567	lincRNA	0	0	0	82	0	0	0	0	0	0	0	21	0	0	32	0	5	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-433A10.3	ENSG00000272774	ENST00000608390	lincRNA	0	0	0	89	0	0	0	0	0	0	0	41	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	43
RP11-433C9.2	ENSG00000224153	ENST00000419960	protein_coding	0	1	2	348	1	0	0	0	0	0	0	37	0	0	278	2	0	0	0	0	0	0	0	0	0	0	0	0	1	32
RP11-433C9.2	ENSG00000224153	ENST00000478780	processed_transcript	0	0	0	254	0	0	0	0	0	0	0	30	0	0	191	0	1	0	0	0	0	0	0	0	0	0	0	0	0	32
RP11-434D12.1	ENSG00000268279	ENST00000601399	processed_transcript	0	1	0	116	0	0	0	0	0	0	0	31	0	0	50	0	8	0	0	0	0	0	1	0	0	0	0	0	0	28
RP11-434D12.1	ENSG00000268279	ENST00000608606	nonsense_mediated_decay	0	2	3	121	0	0	0	0	0	0	0	31	0	0	63	3	0	0	0	0	0	0	1	0	0	0	0	0	2	27
RP11-434H6.2	ENSG00000249505	ENST00000510422	processed_pseudogene	0	0	0	24	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13
RP11-434H6.6	ENSG00000273174	ENST00000608909	antisense	0	0	0	39	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
RP11-434H6.7	ENSG00000273437	ENST00000609183	lincRNA	0	0	0	47	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
RP11-435F17.1	ENSG00000240776	ENST00000485426	processed_pseudogene	0	0	0	34	0	0	0	0	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	13
RP11-435F17.3	ENSG00000241889	ENST00000478867	processed_pseudogene	0	0	0	46	0	0	0	0	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19
RP11-436J20.1	ENSG00000244640	ENST00000461635	processed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	20
RP11-438D8.2	ENSG00000249417	ENST00000507698	antisense	0	0	0	524	0	0	0	0	0	0	0	31	0	0	480	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
RP11-438J1.1	ENSG00000272410	ENST00000437082	nonsense_mediated_decay	0	3	4	269	1	0	0	0	0	0	0	30	0	0	205	4	0	0	0	0	0	0	0	0	0	0	0	0	3	33
RP11-438J1.1	ENSG00000272410	ENST00000450534	nonsense_mediated_decay	0	0	0	276	13	0	0	0	0	0	0	30	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
RP11-439C8.1	ENSG00000243969	ENST00000478814	lincRNA	0	0	0	249	0	0	0	0	0	0	0	33	0	0	196	0	3	0	0	0	0	0	0	0	0	0	0	0	0	17
RP11-439C8.2	ENSG00000243953	ENST00000486545	lincRNA	0	0	0	56	0	0	0	0	0	0	0	26	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-440K22.1	ENSG00000220343	ENST00000407723	processed_pseudogene	0	0	0	50	0	0	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	29
RP11-440K22.1	ENSG00000220343	ENST00000469748	processed_pseudogene	0	0	0	50	0	0	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	29
RP11-441M10.1	ENSG00000244249	ENST00000462872	processed_pseudogene	0	0	0	61	0	0	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
RP11-442N1.1	ENSG00000250543	ENST00000506934	lincRNA	0	0	0	76	0	0	0	0	0	0	0	33	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	30
RP11-442N1.2	ENSG00000261763	ENST00000563865	lincRNA	0	0	0	95	0	0	0	0	0	0	0	43	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	33
RP11-443P15.2	ENSG00000171658	ENST00000306399	transcribed_unprocessed_pseudogene	0	1	0	163	0	0	0	0	0	0	0	17	0	0	117	0	3	0	0	0	0	0	1	0	0	0	0	0	0	27
RP11-443P15.2	ENSG00000171658	ENST00000416764	retained_intron	0	1	0	151	0	0	0	0	0	0	0	28	0	0	93	0	4	0	0	0	0	0	1	0	0	0	0	0	0	27
RP11-443P15.2	ENSG00000171658	ENST00000422108	processed_transcript	0	1	0	150	0	0	0	0	0	0	0	30	0	0	93	0	1	0	0	0	0	0	1	0	0	0	0	0	0	27
RP11-443P15.2	ENSG00000171658	ENST00000423298	processed_transcript	0	1	0	170	0	0	0	0	0	0	0	18	0	0	117	0	9	0	0	0	0	0	1	0	0	0	0	0	0	27
RP11-443P15.2	ENSG00000171658	ENST00000436375	processed_transcript	0	0	0	133	0	0	0	0	0	0	0	27	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-443P15.2	ENSG00000171658	ENST00000441600	processed_transcript	0	0	0	64	0	0	0	0	0	0	0	17	0	0	19	0	2	0	0	0	0	0	0	0	0	0	0	0	0	26
RP11-443P15.2	ENSG00000171658	ENST00000445507	retained_intron	0	0	0	136	0	0	0	0	0	0	0	29	0	0	79	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-444P10.1	ENSG00000241667	ENST00000460597	lincRNA	0	0	0	72	0	0	0	0	0	0	0	33	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	30
RP11-445J14.1	ENSG00000249691	ENST00000509658	processed_pseudogene	0	0	0	56	0	0	0	0	0	0	0	24	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	26
RP11-446H18.1	ENSG00000241218	ENST00000464192	processed_pseudogene	0	0	0	101	0	0	0	0	0	0	0	46	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	45
RP11-446H18.5	ENSG00000239828	ENST00000496943	lincRNA	0	0	0	328	0	0	0	0	0	0	0	32	0	0	250	0	2	0	0	0	0	0	0	0	0	0	0	0	0	44
RP11-446H18.5	ENSG00000239828	ENST00000593837	lincRNA	0	0	0	445	0	0	0	0	0	0	0	17	0	0	410	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15
RP11-446H18.5	ENSG00000239828	ENST00000594608	lincRNA	0	0	0	216	0	0	0	0	0	0	0	21	0	0	146	0	4	0	0	0	0	0	0	0	0	0	0	0	0	45
RP11-446H18.5	ENSG00000239828	ENST00000595232	lincRNA	0	0	0	44	0	0	0	0	0	0	0	27	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-446H18.5	ENSG00000239828	ENST00000596305	lincRNA	1	0	0	201	0	0	0	0	0	0	0	22	0	0	132	0	3	0	0	0	1	0	0	0	0	0	0	0	0	45
RP11-446H18.5	ENSG00000239828	ENST00000597154	lincRNA	0	0	0	89	0	0	0	0	0	0	0	28	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	45
RP11-446H18.5	ENSG00000239828	ENST00000597514	lincRNA	0	0	0	218	0	0	0	0	0	0	0	22	0	0	146	0	5	0	0	0	0	0	0	0	0	0	0	0	0	45
RP11-446H18.5	ENSG00000239828	ENST00000599131	lincRNA	0	0	0	74	0	0	0	0	0	0	0	20	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	45
RP11-446H18.5	ENSG00000239828	ENST00000599431	lincRNA	0	0	0	709	0	0	0	0	0	0	0	32	0	0	660	0	3	0	0	0	0	0	0	0	0	0	0	0	0	14
RP11-446H18.5	ENSG00000239828	ENST00000601383	lincRNA	0	0	0	88	0	0	0	0	0	0	0	27	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	45
RP11-446H18.6	ENSG00000272597	ENST00000609969	lincRNA	0	0	0	103	0	0	0	0	0	0	0	54	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	46
RP11-447L10.1	ENSG00000272741	ENST00000431391	nonsense_mediated_decay	0	0	0	394	0	0	0	0	0	0	0	30	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
RP11-447M4.1	ENSG00000260670	ENST00000570082	lincRNA	0	0	0	87	0	0	0	0	0	0	0	33	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	41
RP11-44D5.1	ENSG00000270409	ENST00000604625	transcribed_unprocessed_pseudogene	0	0	0	50	0	0	0	0	0	0	0	26	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	18
RP11-44D5.1	ENSG00000270409	ENST00000605733	processed_transcript	0	0	0	48	0	0	0	0	0	0	0	27	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	19
RP11-44H4.1	ENSG00000236864	ENST00000413056	lincRNA	0	0	0	131	0	0	0	0	0	0	0	27	0	0	65	0	1	0	0	0	0	0	0	0	0	0	0	0	0	38
RP11-450H5.1	ENSG00000244321	ENST00000495159	lincRNA	0	0	0	51	0	0	0	0	0	0	0	22	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-450H5.3	ENSG00000240458	ENST00000485059	processed_pseudogene	0	0	0	68	0	0	0	0	0	0	0	31	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	35
RP11-450H5.4	ENSG00000271263	ENST00000605054	processed_pseudogene	0	0	0	87	0	0	0	0	0	0	0	39	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	43
RP11-451B8.1	ENSG00000239572	ENST00000462792	lincRNA	0	0	0	386	0	0	0	0	0	0	0	19	0	0	331	0	5	0	0	0	0	0	0	0	0	0	0	0	0	31
RP11-451G4.1	ENSG00000241336	ENST00000462531	lincRNA	0	1	0	60	0	0	0	0	0	0	0	26	0	0	7	0	2	0	0	0	0	0	1	0	0	0	0	0	0	26
RP11-451G4.1	ENSG00000241336	ENST00000490497	lincRNA	0	1	0	60	0	0	0	0	0	0	0	26	0	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	26
RP11-451G4.2	ENSG00000240045	ENST00000489090	lincRNA	0	0	0	64	0	0	0	0	0	0	0	23	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	26
RP11-451G4.3	ENSG00000242790	ENST00000470024	lincRNA	0	1	0	61	0	0	0	0	0	0	0	26	0	0	6	0	6	0	0	0	0	0	1	0	0	0	0	0	0	24
RP11-451J24.1	ENSG00000242364	ENST00000495472	processed_pseudogene	0	0	0	72	0	0	0	0	0	0	0	21	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	49
RP11-454C18.1	ENSG00000241151	ENST00000492731	lincRNA	0	0	0	190	0	0	0	0	0	0	0	35	0	0	126	0	7	0	0	0	0	0	0	0	0	0	0	0	0	22
RP11-454C18.2	ENSG00000242908	ENST00000475855	antisense	0	0	0	1128	0	0	0	0	0	0	0	27	0	0	1072	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26
RP11-454C18.2	ENSG00000242908	ENST00000483843	antisense	0	0	0	1128	0	0	0	0	0	0	0	27	0	0	1071	0	4	0	0	0	0	0	0	0	0	0	0	0	0	26
RP11-454H13.1	ENSG00000243396	ENST00000477747	processed_pseudogene	0	0	0	54	0	0	0	0	0	0	0	27	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	25
RP11-457K10.1	ENSG00000242029	ENST00000485384	lincRNA	0	0	0	727	0	0	0	0	0	0	0	17	0	0	688	0	1	0	0	0	0	0	0	0	0	0	0	0	0	21
RP11-457K10.2	ENSG00000214380	ENST00000488231	processed_pseudogene	0	0	0	62	0	0	0	0	0	0	0	24	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	34
RP11-460N16.1	ENSG00000240405	ENST00000483525	lincRNA	0	0	0	157	0	0	0	0	0	0	0	42	0	0	75	0	18	0	0	0	0	0	0	0	0	0	0	0	0	22
RP11-460N16.1	ENSG00000240405	ENST00000488861	lincRNA	0	0	0	145	0	0	0	0	0	0	0	39	0	0	78	0	6	0	0	0	0	0	0	0	0	0	0	0	0	22
RP11-461M2.2	ENSG00000272609	ENST00000609721	antisense	0	0	0	43	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
RP11-463H24.1	ENSG00000244740	ENST00000477176	processed_pseudogene	0	0	0	25	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
RP11-469J4.3	ENSG00000242578	ENST00000468232	lincRNA	0	0	0	85	0	0	0	0	0	0	0	28	0	0	31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	25
RP11-469L4.1	ENSG00000249725	ENST00000505557	lincRNA	0	0	0	162	0	0	0	0	0	0	0	30	0	0	107	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-473P24.2	ENSG00000243977	ENST00000496255	processed_pseudogene	0	0	0	50	0	0	0	0	0	0	0	21	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	25
RP11-475N22.4	ENSG00000244300	ENST00000464242	antisense	0	0	0	89	0	0	0	0	0	0	0	29	0	0	35	0	7	0	0	0	0	0	0	0	0	0	0	0	0	18
RP11-475N22.4	ENSG00000244300	ENST00000468377	antisense	0	0	0	114	0	0	0	0	0	0	0	26	0	0	68	0	3	0	0	0	0	0	0	0	0	0	0	0	0	17
RP11-475N22.4	ENSG00000244300	ENST00000473958	antisense	0	0	0	45	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
RP11-475O23.2	ENSG00000243384	ENST00000472513	antisense	0	0	0	49	0	0	0	0	0	0	0	17	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-475O23.3	ENSG00000244383	ENST00000464125	antisense	0	0	0	267	0	0	0	0	0	0	0	21	0	0	208	0	1	0	0	0	0	0	0	0	0	0	0	0	0	37
RP11-479I16.2	ENSG00000271052	ENST00000603703	processed_pseudogene	0	0	0	46	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
RP11-47P18.1	ENSG00000242828	ENST00000482003	lincRNA	0	0	0	191	0	0	0	0	0	0	0	30	0	0	131	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29
RP11-47P18.2	ENSG00000242781	ENST00000473938	lincRNA	0	0	0	170	0	0	0	0	0	0	0	29	0	0	109	0	2	0	0	0	0	0	0	0	0	0	0	0	0	30
RP11-480A16.1	ENSG00000260261	ENST00000570130	lincRNA	0	0	0	118	0	0	0	0	0	0	0	43	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	52
RP11-481N16.1	ENSG00000242586	ENST00000498629	unprocessed_pseudogene	0	0	0	54	0	0	0	0	0	0	0	25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-483E7.1	ENSG00000243550	ENST00000471222	lincRNA	0	0	0	119	0	0	0	0	0	0	0	18	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
RP11-484K9.4	ENSG00000272844	ENST00000609673	antisense	0	0	0	52	0	0	0	0	0	0	0	22	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-484M3.5	ENSG00000251012	ENST00000490594	protein_coding	0	1	1	358	0	0	0	0	0	0	0	27	0	0	295	1	0	0	0	0	0	0	1	0	0	0	0	0	0	37
RP11-485G4.2	ENSG00000272565	ENST00000608374	lincRNA	0	0	0	78	0	0	0	0	0	0	0	17	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	25
RP11-48F14.1	ENSG00000224406	ENST00000427474	lincRNA	0	0	0	55	0	0	0	0	0	0	0	28	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-48F14.1	ENSG00000224406	ENST00000427914	lincRNA	0	2	0	301	0	0	0	0	0	0	0	28	0	0	239	0	10	0	0	0	0	0	2	0	0	0	0	0	0	26
RP11-48F14.1	ENSG00000224406	ENST00000441169	lincRNA	0	0	0	50	0	0	0	0	0	0	0	16	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	30
RP11-48F14.1	ENSG00000224406	ENST00000458099	lincRNA	0	0	0	60	0	0	0	0	0	0	0	26	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	29
RP11-48F14.2	ENSG00000226859	ENST00000456535	lincRNA	0	0	0	80	0	0	0	0	0	0	0	27	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	41
RP11-493K19.3	ENSG00000235016	ENST00000425674	antisense	0	0	0	137	0	0	0	0	0	0	0	12	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RP11-493K19.3	ENSG00000235016	ENST00000437204	antisense	0	1	0	142	0	0	0	0	0	0	0	12	0	0	118	0	6	0	0	0	0	0	1	0	0	0	0	0	0	7
RP11-494H4.3	ENSG00000270178	ENST00000602704	lincRNA	0	0	0	48	0	0	0	0	0	0	0	26	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	20
RP11-496B10.1	ENSG00000241946	ENST00000465165	processed_pseudogene	0	0	0	31	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	17
RP11-496B10.3	ENSG00000239774	ENST00000472596	lincRNA	0	0	0	163	0	0	0	0	0	0	0	19	0	0	131	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
RP11-496H1.1	ENSG00000249626	ENST00000507981	processed_pseudogene	0	0	0	38	0	0	0	0	0	0	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	19
RP11-496H1.2	ENSG00000273308	ENST00000608482	lincRNA	0	0	0	35	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-49I4.3	ENSG00000249474	ENST00000490324	antisense	0	0	0	35	0	0	0	0	0	0	0	17	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15
RP11-4B14.3	ENSG00000239381	ENST00000470817	lincRNA	0	0	0	59	0	0	0	0	0	0	0	29	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-4B14.3	ENSG00000239381	ENST00000481234	lincRNA	0	1	0	59	0	0	0	0	0	0	0	29	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	0	0	27
RP11-4B14.3	ENSG00000239381	ENST00000482559	lincRNA	0	0	0	59	0	0	0	0	0	0	0	29	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-4H14.1	ENSG00000224085	ENST00000484754	processed_pseudogene	0	0	0	60	0	0	0	0	0	0	0	27	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	30
RP11-500K19.1	ENSG00000243593	ENST00000490647	lincRNA	0	0	0	91	0	0	0	0	0	0	0	37	0	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	33
RP11-500K19.2	ENSG00000270782	ENST00000605023	processed_pseudogene	0	0	0	56	0	0	0	0	0	0	0	30	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
RP11-501M7.1	ENSG00000248374	ENST00000505671	unprocessed_pseudogene	0	0	0	84	0	0	0	0	0	0	0	22	0	0	32	0	2	0	0	0	0	0	0	0	0	0	0	0	0	28
RP11-501O2.1	ENSG00000241792	ENST00000476987	lincRNA	0	1	0	268	0	0	0	0	0	0	0	28	0	0	220	0	5	0	0	0	0	0	1	0	0	0	0	0	0	16
RP11-501O2.3	ENSG00000244650	ENST00000470219	lincRNA	0	0	0	251	0	0	0	0	0	0	0	29	0	0	192	0	3	0	0	0	0	0	0	0	0	0	0	0	0	27
RP11-501O2.3	ENSG00000244650	ENST00000477153	lincRNA	0	0	0	402	0	0	0	0	0	0	0	29	0	0	346	0	4	0	0	0	0	0	0	0	0	0	0	0	0	23
RP11-501O2.4	ENSG00000243347	ENST00000460324	lincRNA	0	1	0	495	0	0	0	0	0	0	0	24	0	0	422	0	8	0	0	0	0	0	1	0	0	0	0	0	0	42
RP11-501O2.5	ENSG00000242440	ENST00000469812	lincRNA	0	1	0	229	0	0	0	0	0	0	0	23	0	0	162	0	6	0	0	0	0	0	1	0	0	0	0	0	0	39
RP11-501O2.5	ENSG00000242440	ENST00000481334	lincRNA	0	0	0	488	0	0	0	0	0	0	0	15	0	0	442	0	2	0	0	0	0	0	0	0	0	0	0	0	0	29
RP11-503I22.2	ENSG00000249820	ENST00000510575	processed_pseudogene	0	0	0	56	0	0	0	0	0	0	0	27	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	25
RP11-508O18.1	ENSG00000239454	ENST00000494761	lincRNA	0	1	0	80	0	0	0	0	0	0	0	31	0	0	16	0	8	0	0	0	0	0	1	0	0	0	0	0	0	26
RP11-513G11.2	ENSG00000228271	ENST00000440556	lincRNA	0	0	0	102	0	0	0	0	0	0	0	30	0	0	45	0	5	0	0	0	0	0	0	0	0	0	0	0	0	22
RP11-513G11.3	ENSG00000238097	ENST00000455821	lincRNA	1	0	0	128	0	0	0	0	0	0	0	31	0	0	64	0	6	0	0	0	0	1	0	0	0	0	0	0	0	28
RP11-513G11.4	ENSG00000225742	ENST00000415869	lincRNA	0	0	0	428	0	0	0	0	0	0	0	31	0	0	351	0	3	0	0	0	0	0	0	0	0	0	0	0	0	43
RP11-513G11.4	ENSG00000225742	ENST00000432908	lincRNA	0	0	0	74	0	0	0	0	0	0	0	28	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	34
RP11-517B11.2	ENSG00000248530	ENST00000508390	processed_pseudogene	0	0	0	46	0	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	23
RP11-517B11.4	ENSG00000248468	ENST00000503006	antisense	0	0	0	55	0	0	0	0	0	0	0	21	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	19
RP11-517B11.6	ENSG00000251447	ENST00000512197	unprocessed_pseudogene	0	0	0	68	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	39
RP11-517B11.7	ENSG00000261167	ENST00000565095	sense_overlapping	0	0	0	42	0	0	0	0	0	0	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	17
RP11-520A21.1	ENSG00000233096	ENST00000453828	lincRNA	0	0	0	37	0	0	0	0	0	0	0	16	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18
RP11-520D19.1	ENSG00000242145	ENST00000474149	lincRNA	0	0	0	56	0	0	0	0	0	0	0	28	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-520D19.2	ENSG00000241593	ENST00000464131	lincRNA	0	0	0	237	0	0	0	0	0	0	0	17	0	0	198	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18
RP11-520D19.2	ENSG00000241593	ENST00000478239	lincRNA	0	0	0	67	0	0	0	0	0	0	0	19	0	0	31	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16
RP11-521A24.1	ENSG00000237645	ENST00000449016	processed_pseudogene	0	0	0	47	0	0	0	0	0	0	0	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23
RP11-523G9.3	ENSG00000273193	ENST00000608133	lincRNA	0	0	0	49	0	0	0	0	0	0	0	23	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	19
RP11-528A4.2	ENSG00000229155	ENST00000439074	lincRNA	1	1	0	74	0	0	0	0	0	0	0	38	0	0	10	0	8	0	0	0	0	1	1	0	0	0	0	0	0	20
RP11-528A4.2	ENSG00000229155	ENST00000445168	lincRNA	0	0	0	76	0	0	0	0	0	0	0	42	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	20
RP11-528A4.3	ENSG00000223986	ENST00000447462	processed_pseudogene	0	0	0	69	0	0	0	0	0	0	0	28	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	39
RP11-528N21.1	ENSG00000226302	ENST00000456335	lincRNA	0	0	0	31	0	0	0	0	0	0	0	10	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11
RP11-529F4.1	ENSG00000244932	ENST00000499853	unprocessed_pseudogene	1	1	0	173	0	0	0	0	0	0	0	33	0	0	95	0	9	0	0	0	0	1	1	0	0	0	0	0	0	38
RP11-529G21.2	ENSG00000244268	ENST00000487827	antisense	0	0	0	58	0	0	0	0	0	0	0	25	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
RP11-529G21.3	ENSG00000241671	ENST00000477323	processed_pseudogene	0	0	0	57	0	0	0	0	0	0	0	20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	32
RP11-529P9.1	ENSG00000251172	ENST00000381974	processed_pseudogene	0	0	0	59	0	0	0	0	0	0	0	41	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16
RP11-52L11.4	ENSG00000250630	ENST00000515270	unprocessed_pseudogene	0	0	0	42	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	16
RP11-52L11.6	ENSG00000249580	ENST00000507369	unprocessed_pseudogene	0	0	0	51	0	0	0	0	0	0	0	24	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	24
RP11-52L11.7	ENSG00000242836	ENST00000485582	unprocessed_pseudogene	0	0	0	49	0	0	0	0	0	0	0	25	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21
RP11-52L11.9	ENSG00000239632	ENST00000468320	unprocessed_pseudogene	0	0	0	51	0	0	0	0	0	0	0	21	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26
RP11-531F16.3	ENSG00000244346	ENST00000460975	processed_pseudogene	1	0	0	48	0	0	0	0	0	0	0	15	0	0	21	0	4	0	0	0	1	0	0	0	0	0	0	0	0	9
RP11-531F16.4	ENSG00000273261	ENST00000608000	antisense	0	0	0	46	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	34
